"site","survey_year","transect_plot","quadrat","germ_survey_date","pick_color","number_germ","missing_germs","germ_notes","mort_survey_date","num_dead","mort_notes","days_since_germ","cum_dead","count_check"
"WL1",2022,2,4.5,2022-03-18,"red",9,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,2,4.5,2022-03-18,"red",9,0,NA,2022-07-01,2,"animal disturbance",105,2,TRUE
"WL1",2022,2,5,2022-03-18,"red",0,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,2,5,2022-03-18,"red",0,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,2,5,2022-03-18,"red",0,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,2,5,2022-03-18,"red",0,0,NA,2022-07-01,0,NA,105,0,TRUE
"WL1",2022,2,5.5,2022-03-18,"red",1,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,2,5.5,2022-03-18,"red",1,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,2,5.5,2022-03-18,"red",1,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,2,5.5,2022-03-18,"red",1,0,NA,2022-07-01,1,NA,105,1,TRUE
"WL1",2022,2,6,2022-03-18,"red",4,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,2,6,2022-03-18,"red",4,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,2,6,2022-03-18,"red",4,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,2,6,2022-03-18,"red",4,0,NA,2022-07-01,2,NA,105,2,TRUE
"WL1",2022,2,6.5,2022-03-18,"red",1,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,2,6.5,2022-03-18,"red",1,0,NA,2022-04-27,0,"added 2 green",40,0,TRUE
"WL1",2022,2,6.5,2022-03-18,"red",1,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,2,6.5,2022-03-18,"red",1,0,NA,2022-07-01,0,"extra orange",105,0,TRUE
"WL1",2022,2,7,2022-03-18,"red",0,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,2,7,2022-03-18,"red",0,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,2,7,2022-03-18,"red",0,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,2,7,2022-03-18,"red",0,0,NA,2022-07-01,0,"extra orange",105,0,TRUE
"WL1",2022,2,7.5,2022-03-18,"red",0,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,2,7.5,2022-03-18,"red",0,0,NA,2022-04-27,0,"green not blue",40,0,TRUE
"WL1",2022,2,7.5,2022-03-18,"red",0,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,2,7.5,2022-03-18,"red",0,0,NA,2022-07-01,0,NA,105,0,TRUE
"WL1",2022,2,8,2022-03-18,"red",2,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,2,8,2022-03-18,"red",2,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,2,8,2022-03-18,"red",2,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,2,8,2022-03-18,"red",2,0,NA,2022-07-01,0,NA,105,0,TRUE
"WL1",2022,2,8.5,2022-03-18,"red",3,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,2,8.5,2022-03-18,"red",3,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,2,8.5,2022-03-18,"red",3,0,NA,2022-05-18,0,"green herbiv",61,0,TRUE
"WL1",2022,2,8.5,2022-03-18,"red",3,0,NA,2022-07-01,0,NA,105,0,TRUE
"WL1",2022,2,9,2022-03-18,"red",0,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,2,9,2022-03-18,"red",0,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,2,9,2022-03-18,"red",0,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,2,9,2022-03-18,"red",0,0,NA,2022-07-01,0,NA,105,0,TRUE
"WL1",2022,2,9.5,2022-03-18,"red",1,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,2,9.5,2022-03-18,"red",1,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,2,9.5,2022-03-18,"red",1,0,NA,2022-05-18,0,"red dying",61,0,TRUE
"WL1",2022,2,9.5,2022-03-18,"red",1,0,NA,2022-07-01,1,NA,105,1,TRUE
"WL1",2022,3,0,2022-03-18,"red",1,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,3,0,2022-03-18,"red",1,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,3,0,2022-03-18,"red",1,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,3,0,2022-03-18,"red",1,0,NA,2022-07-01,0,NA,105,0,TRUE
"WL1",2022,3,0.5,2022-03-18,"red",6,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,3,0.5,2022-03-18,"red",6,0,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,3,0.5,2022-03-18,"red",6,0,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,3,0.5,2022-03-18,"red",6,0,NA,2022-07-01,1,NA,105,1,TRUE
"WL1",2022,3,1,2022-03-18,"red",13,0,NA,2022-04-01,2,NA,14,2,TRUE
"WL1",2022,3,1,2022-03-18,"red",13,0,NA,2022-04-27,2,"funky shiny plants - STTO?",40,4,TRUE
"WL1",2022,3,1,2022-03-18,"red",13,0,NA,2022-05-18,1,"1 orange not strep",61,5,TRUE
"WL1",2022,3,1,2022-03-18,"red",13,0,NA,2022-07-01,0,NA,105,5,TRUE
"WL1",2022,3,1.5,2022-03-18,"red",5,0,NA,2022-04-01,2,NA,14,2,TRUE
"WL1",2022,3,1.5,2022-03-18,"red",5,0,NA,2022-04-27,0,"missing 1 green, red from 2.0",40,2,TRUE
"WL1",2022,3,1.5,2022-03-18,"red",5,0,NA,2022-05-18,0,"0",61,2,TRUE
"WL1",2022,3,1.5,2022-03-18,"red",5,0,NA,2022-07-01,1,NA,105,3,TRUE
"WL1",2022,3,2,2022-03-18,"red",8,0,"minus 3 green",2022-04-01,0,NA,14,0,TRUE
"WL1",2022,3,2,2022-03-18,"red",8,0,"minus 3 green",2022-04-27,1,"extra green",40,1,TRUE
"WL1",2022,3,2,2022-03-18,"red",8,0,"minus 3 green",2022-05-18,0,"1 orange not strep",61,1,TRUE
"WL1",2022,3,2,2022-03-18,"red",8,0,"minus 3 green",2022-07-01,0,"many under branch",105,1,TRUE
"WL1",2022,3,2.5,2022-03-18,"red",8,0,NA,2022-04-01,2,NA,14,2,TRUE
"WL1",2022,3,2.5,2022-03-18,"red",8,0,NA,2022-04-27,0,NA,40,2,TRUE
"WL1",2022,3,2.5,2022-03-18,"red",8,0,NA,2022-05-18,0,"0",61,2,TRUE
"WL1",2022,3,2.5,2022-03-18,"red",8,0,NA,2022-07-01,0,"added orange",105,2,TRUE
"WL1",2022,3,3,2022-03-18,"red",8,7,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,3,3,2022-03-18,"red",8,7,NA,2022-04-27,0,NA,40,0,TRUE
"WL1",2022,3,3,2022-03-18,"red",8,7,NA,2022-05-18,0,"0",61,0,TRUE
"WL1",2022,3,3,2022-03-18,"red",8,7,NA,2022-07-01,1,NA,105,1,TRUE
"WL1",2022,3,3.5,2022-03-18,"red",10,0,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,3,3.5,2022-03-18,"red",10,0,NA,2022-04-27,3,NA,40,3,TRUE
"WL1",2022,3,3.5,2022-03-18,"red",10,0,NA,2022-05-18,3,"1 orange not strep",61,6,TRUE
"WL1",2022,3,3.5,2022-03-18,"red",10,0,NA,2022-07-01,3,NA,105,9,TRUE
"WL1",2022,3,4,2022-03-18,"red",4,1,NA,2022-04-01,0,NA,14,0,TRUE
"WL1",2022,3,4,2022-03-18,"red",4,1,NA,2022-04-27,2,NA,40,2,TRUE
"WL1",2022,3,4,2022-03-18,"red",4,1,NA,2022-05-18,0,"extra 2 red",61,2,TRUE
"WL1",2022,3,4,2022-03-18,"red",4,1,NA,2022-07-01,1,NA,105,3,TRUE
"WL1",2022,3,4.5,2022-03-18,"red",2,1,"under litter",2022-04-01,0,NA,14,0,TRUE
"WL1",2022,3,4.5,2022-03-18,"red",2,1,"under litter",2022-04-27,0,"shiny",40,0,TRUE
"WL1",2022,3,4.5,2022-03-18,"red",2,1,"under litter",2022-05-18,0,"0",61,0,TRUE
"WL1",2022,3,4.5,2022-03-18,"red",2,1,"under litter",2022-07-01,0,NA,105,0,TRUE
"WL1",2022,1,0,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,1,0,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,1,0,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,1,0.5,2022-04-01,"yellow",1,0,NA,2022-04-27,0,"extra green pick - last year?",26,0,TRUE
"WL1",2022,1,0.5,2022-04-01,"yellow",1,0,NA,2022-05-18,0,"yellow herbiv",47,0,TRUE
"WL1",2022,1,0.5,2022-04-01,"yellow",1,0,NA,2022-07-01,1,NA,91,1,TRUE
"WL1",2022,1,1,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,1,1,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,1,1,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,1,1.5,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,1,1.5,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,1,1.5,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,1,2,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,1,2,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,1,2,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,1,2.5,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,1,2.5,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,1,2.5,2022-04-01,"yellow",0,0,NA,2022-07-01,0,"extra green",91,0,TRUE
"WL1",2022,1,3,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,1,3,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,1,3,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,1,3.5,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,1,3.5,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,1,3.5,2022-04-01,"yellow",0,0,NA,2022-07-01,0,"disturbance to plot",91,0,TRUE
"WL1",2022,1,4,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,1,4,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,1,4,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,1,4.5,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,1,4.5,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,1,4.5,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,1,5,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,1,5,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,1,5,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,1,5.5,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,1,5.5,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,1,5.5,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,1,6,2022-04-01,"yellow",1,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,1,6,2022-04-01,"yellow",1,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,1,6,2022-04-01,"yellow",1,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,1,6.5,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,1,6.5,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,1,6.5,2022-04-01,"yellow",0,0,NA,2022-07-01,0,"disturbance to plot",91,0,TRUE
"WL1",2022,1,7,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,1,7,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,1,7,2022-04-01,"yellow",0,0,NA,2022-07-01,0,"disturbance to plot",91,0,TRUE
"WL1",2022,1,7.5,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,1,7.5,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,1,7.5,2022-04-01,"yellow",0,0,NA,2022-07-01,0,"disturbance to plot",91,0,TRUE
"WL1",2022,1,8,2022-04-01,"yellow",0,0,NA,2022-04-27,0,"moved extra green",26,0,TRUE
"WL1",2022,1,8,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,1,8,2022-04-01,"yellow",0,0,NA,2022-07-01,0,"disturbance to plot",91,0,TRUE
"WL1",2022,1,8.5,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,1,8.5,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,1,8.5,2022-04-01,"yellow",0,0,NA,2022-07-01,0,"disturbance to plot",91,0,TRUE
"WL1",2022,1,9,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,1,9,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,1,9,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,1,9.5,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,1,9.5,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,1,9.5,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,2,0,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,2,0,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,2,0,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,2,0.5,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,2,0.5,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"disturbance;animal track?",47,0,TRUE
"WL1",2022,2,0.5,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,2,1,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,2,1,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,2,1,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,2,1.5,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,2,1.5,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"extra green",47,0,TRUE
"WL1",2022,2,1.5,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,2,2,2022-04-01,"yellow",1,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,2,2,2022-04-01,"yellow",1,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,2,2,2022-04-01,"yellow",1,0,NA,2022-07-01,1,"extra green",91,1,TRUE
"WL1",2022,2,2.5,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,2,2.5,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,2,2.5,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,2,3,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,2,3,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"1 orange not strep",47,0,TRUE
"WL1",2022,2,3,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,2,3.5,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,2,3.5,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,2,3.5,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,2,4,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,2,4,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,2,4,2022-04-01,"yellow",0,0,NA,2022-07-01,0,"animal disturbance",91,0,TRUE
"WL1",2022,2,4.5,2022-04-01,"yellow",1,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,2,4.5,2022-04-01,"yellow",1,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,2,4.5,2022-04-01,"yellow",1,0,NA,2022-07-01,1,"animal disturbance",91,1,TRUE
"WL1",2022,2,5,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,2,5,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,2,5,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,2,5.5,2022-04-01,"yellow",1,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,2,5.5,2022-04-01,"yellow",1,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,2,5.5,2022-04-01,"yellow",1,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,2,6,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,2,6,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,2,6,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,2,6.5,2022-04-01,"yellow",0,0,NA,2022-04-27,0,"added 2 green",26,0,TRUE
"WL1",2022,2,6.5,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,2,6.5,2022-04-01,"yellow",0,0,NA,2022-07-01,0,"extra orange",91,0,TRUE
"WL1",2022,2,7,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,2,7,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,2,7,2022-04-01,"yellow",0,0,NA,2022-07-01,0,"extra orange",91,0,TRUE
"WL1",2022,2,7.5,2022-04-01,"yellow",0,0,NA,2022-04-27,0,"green not blue",26,0,TRUE
"WL1",2022,2,7.5,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,2,7.5,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,2,8,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,2,8,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,2,8,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,2,8.5,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,2,8.5,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"green herbiv",47,0,TRUE
"WL1",2022,2,8.5,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,2,9,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,2,9,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,2,9,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,2,9.5,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,2,9.5,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"red dying",47,0,TRUE
"WL1",2022,2,9.5,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,3,0,2022-04-01,"yellow",2,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,3,0,2022-04-01,"yellow",2,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,3,0,2022-04-01,"yellow",2,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,3,0.5,2022-04-01,"yellow",2,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,3,0.5,2022-04-01,"yellow",2,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,3,0.5,2022-04-01,"yellow",2,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,3,1,2022-04-01,"yellow",1,0,"added 3 extra green",2022-04-27,0,"funky shiny plants - STTO?",26,0,TRUE
"WL1",2022,3,1,2022-04-01,"yellow",1,0,"added 3 extra green",2022-05-18,0,"1 orange not strep",47,0,TRUE
"WL1",2022,3,1,2022-04-01,"yellow",1,0,"added 3 extra green",2022-07-01,0,NA,91,0,TRUE
"WL1",2022,3,1.5,2022-04-01,"yellow",1,0,NA,2022-04-27,1,"missing 1 green, red from 2.0",26,1,TRUE
"WL1",2022,3,1.5,2022-04-01,"yellow",1,0,NA,2022-05-18,0,"0",47,1,TRUE
"WL1",2022,3,1.5,2022-04-01,"yellow",1,0,NA,2022-07-01,0,NA,91,1,TRUE
"WL1",2022,3,2,2022-04-01,"yellow",0,0,NA,2022-04-27,0,"extra green",26,0,TRUE
"WL1",2022,3,2,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"1 orange not strep",47,0,TRUE
"WL1",2022,3,2,2022-04-01,"yellow",0,0,NA,2022-07-01,0,"many under branch",91,0,TRUE
"WL1",2022,3,2.5,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,3,2.5,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,3,2.5,2022-04-01,"yellow",0,0,NA,2022-07-01,0,"added orange",91,0,TRUE
"WL1",2022,3,3,2022-04-01,"yellow",3,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,3,3,2022-04-01,"yellow",3,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,3,3,2022-04-01,"yellow",3,0,NA,2022-07-01,1,NA,91,1,TRUE
"WL1",2022,3,3.5,2022-04-01,"yellow",1,0,NA,2022-04-27,1,NA,26,1,TRUE
"WL1",2022,3,3.5,2022-04-01,"yellow",1,0,NA,2022-05-18,0,"1 orange not strep",47,1,TRUE
"WL1",2022,3,3.5,2022-04-01,"yellow",1,0,NA,2022-07-01,0,NA,91,1,TRUE
"WL1",2022,3,4,2022-04-01,"yellow",0,0,NA,2022-04-27,0,NA,26,0,TRUE
"WL1",2022,3,4,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"extra 2 red",47,0,TRUE
"WL1",2022,3,4,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,3,4.5,2022-04-01,"yellow",0,0,NA,2022-04-27,0,"shiny",26,0,TRUE
"WL1",2022,3,4.5,2022-04-01,"yellow",0,0,NA,2022-05-18,0,"0",47,0,TRUE
"WL1",2022,3,4.5,2022-04-01,"yellow",0,0,NA,2022-07-01,0,NA,91,0,TRUE
"WL1",2022,1,0,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,1,0,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,1,0.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"yellow herbiv",21,0,TRUE
"WL1",2022,1,0.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,1,1,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,1,1,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,1,1.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,1,1.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,1,2,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,1,2,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,1,2.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,1,2.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,"extra green",65,0,TRUE
"WL1",2022,1,3,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,1,3,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,1,3.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,1,3.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,"disturbance to plot",65,0,TRUE
"WL1",2022,1,4,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,1,4,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,1,4.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,1,4.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,1,5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,1,5,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,1,5.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,1,5.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,1,6,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,1,6,2022-04-27,"orange",0,0,NA,2022-07-01,0,NA,65,0,TRUE
"WL1",2022,1,6.5,2022-04-27,"orange",0,0,NA,2022-05-18,0,"0",21,0,TRUE
"WL1",2022,1,6.5,2022-04-27,"orange",0,0,NA,2022-07-01,0,"disturbance to plot",65,0,TRUE
